Username,Date,Content,Cleaned_Content
@negreteboqueron,"Aug 15, 2022","1 JORNADA, 90 minutos de liga y ya veo a gente pidiendo la cabeza de guede, y después nos damos golpes en el pecho de la mejor afición de España, menos mal que es la minoría por que madre mía, y después os quejais de que el SUR empuja el autobús, la clase colgaera que teneis🤣🤣
Javang",jornada minutos de liga y ya veo a gente pidiendo la cabeza de guede y después nos damos golpes en el pecho de la mejor afición de españa menos mal que es la minoría por que madre mía y después os quejais de que el sur empuja el autobús la clase colgaera que teneis
@JavangMCF,"Aug 15, 2022","nunca he visto una afición con tantas ganas de criticar como la nuestra eh, el 70% de tw Málaga esperando a que perdamos para rajar de Manolo, de Guede y de los jugadores




Alesito",nunca he visto una afición con tantas ganas de criticar como la nuestra eh el de tw málaga esperando a que perdamos para rajar de manolo de guede y de los jugadores
@Amarting26,"Aug 15, 2022","Una idea. 
Si queréis podemos proponer al Málaga que empiece a jugar la liga en Octubre para que le dé tiempo a conjuntar al equipo y se aprendan los sistemas de juego de Guede. Sin prisas que son muy malas consejeras. Si nos llevan 15 puntos los de arriba no pasa nada.
Diario AS",una idea si queréis podemos proponer al málaga que empiece a jugar la liga en octubre para que le dé tiempo a conjuntar al equipo y se aprendan los sistemas de juego de guede sin prisas que son muy malas consejeras si nos llevan puntos los de arriba no pasa nada
@diarioas,"Aug 15, 2022","🗣️ Pablo Guede se fue muy disgustado por el estreno liguero del Málaga. Admite que el Burgos fue superior. “No nos salió nada” reconoce

 https://as.com/futbol/segunda/pablo-guede-fue-critico-no-nos-salio-nada-n/?smm=CM_ES_TW&utm_medium=Social&utm_source=Twitter#Echobox=1660552261
Alesito",pablo guede se fue muy disgustado por el estreno liguero del málaga admite que el burgos fue superior no nos salió nada reconoce
@Amarting26,"Aug 15, 2022","Replying to 
@josemiz23
Lo dije ayer en Ser Málaga. Cambio Luis Muñoz por Escassi y de los santos dijo, son diferentes. Escassi defensivo y Luis ofensivo. Y Ramón por Jozabed...era evidente que se necesitaba gente ofensiva en medio campo con tres centrales pero ayer"" no salió nada bien"" Guede.
MALAGA POR BANDERA🟢🟣",lo dije ayer en ser málaga cambio luis muñoz por escassi y de los santos dijo son diferentes escassi defensivo y luis ofensivo y ramón por jozabedera evidente que se necesitaba gente ofensiva en medio campo con tres centrales pero ayer no salió nada bien guede
@negreteboqueron,"Aug 15, 2022","Replying to 
@Amarting26
 and 
@Juanjomartindc
Por que la tienes tan adentro con guede?🤷
Alesito",por que la tienes tan adentro con guede
@Amarting26,"Aug 15, 2022","Replying to 
@malaguista_83
Quiero que el Málaga suba a primera con Guede pero si demuestra que no tiene capacidad de hacer un equipo y que compita con nivel ,lo siento. Antes está el Málaga ....otro vendrá en su lugar más capacitado que aporte soluciones. Esto es así.
MINUTO 122",quiero que el málaga suba a primera con guede pero si demuestra que no tiene capacidad de hacer un equipo y que compita con nivel lo siento antes está el málaga otro vendrá en su lugar más capacitado que aporte soluciones esto es así
@RafaMalaga,"Aug 15, 2022","Desde ya pensando en volver al templo, el equipo debe mejorar muchísimo y yo confío en Guede para hacerlo. El objetivo sigue siendo subir y estaremos ahí para lograrlo. Vamos!!
David Picón",desde ya pensando en volver al templo el equipo debe mejorar muchísimo y yo confío en guede para hacerlo el objetivo sigue siendo subir y estaremos ahí para lograrlo vamos
@DvdPicon,"Aug 15, 2022","La Málaga tremendista vuelve en la jornada 1.

El MCF hizo muy mal partido en Burgos, sí. Falta adaptación al sistema. Guede no dio con la tecla ni en el planteamiento ni con los cambios, sí

Pero ni antes teníamos equipo Champions ni ahora la plantilla es mediocre. Criterio, pls
Aullido Blanquinegro ⚪⚫🐺",la málaga tremendista vuelve en la jornada el mcf hizo muy mal partido en burgos sí falta adaptación al sistema guede no dio con la tecla ni en el planteamiento ni con los cambios sí pero ni antes teníamos equipo champions ni ahora la plantilla es mediocre criterio pls
@aullidoBCF,"Aug 15, 2022","Replying to 
@aullidoBCF
@malagahoy_es
: 𝐸𝑙 𝐵𝑢𝑟𝑔𝑜𝑠 𝑟𝑒𝑐𝑢𝑒𝑟𝑑𝑎 𝑐𝑜𝑚𝑜 𝑒𝑠 𝑆𝑒𝑔𝑢𝑛𝑑𝑎. El Málaga CF comienza la temporada con derrota en Burgos. El gol de Artola, más pillo que nadie, sirve para que el equipo burgalés dé el primer revés al conjunto de Pablo Guede https://malagahoy.es/malaga_cf/Cronica-Burgos-Malaga-CF_0_1711029176.html?utm_source=twitter.com&utm_medium=socialshare&utm_campaign=mobile_amp
EL ESPAÑOL de Málaga",el málaga cf comienza la temporada con derrota en burgos el gol de artola más pillo que nadie sirve para que el equipo burgalés dé el primer revés al conjunto de pablo guede
