Username,Date,Content,Cleaned_Content
@exrealoviedo,"Aug 21, 2023","Aitor Sanz lesionado y fuera de la convocatoria del CD Tenerife vs Huesca.
Partido con varios ex: Cuco Ziganda, Samuel Obeng (titular) y Juanjo Nieto (titular).
#HuescaTenerife
0-1 al descanso.
Justo-ahora™",aitor sanz lesionado y fuera de la convocatoria del cd tenerife vs huesca partido con varios ex cuco ziganda samuel obeng titular y juanjo nieto titular huescatenerife al descanso
@Justo_9,"Aug 21, 2023","Descanso necesitado de los de Ziganda 
@SDHuesca
 0/1 
@CDTOficial
 no se ha encontrado el Huesca cómodo en ningún momento ni situación, ni con balón, ni sin balón, ni en defensa ni en el poquísimo ataque y desde luego sin idea clara en medio campo 
@alvaroferllo98
 👏🏽#FuerzaTenerife
թíkօ ⚒️ 🍉",descanso necesitado de los de ziganda no se ha encontrado el huesca cómodo en ningún momento ni situación ni con balón ni sin balón ni en defensa ni en el poquísimo ataque y desde luego sin idea clara en medio campo fuerzatenerife
@jpikov,"Aug 21, 2023","Replying to 
@osca_cannizzaro
No se si con esa plantilla se puede jugar a otra cosa, ni lo que os queda por fichar todavía, pero desde fuera a mi me da la sensación de que es el Huesca más pobre que recuerdo recientemente. 
Ziganda no es que juegue a defender, es que no sabe a lo que juega.
José Gil",no se si con esa plantilla se puede jugar a otra cosa ni lo que os queda por fichar todavía pero desde fuera a mi me da la sensación de que es el huesca más pobre que recuerdo recientemente ziganda no es que juegue a defender es que no sabe a lo que juega
@JoseGilHuesca,"Aug 21, 2023","Jorge Pulido y Joaquín son las únicas novedades respecto a Burgos del once de la #SDHuesca para medirse al Tenerife a las 21:30 horas. Blasco y Valentín, al banquillo. Ojalá sea un estreno prometedor en casa para los de Ziganda.


SD Huesca 🇬🇧🇺🇸",jorge pulido y joaquín son las únicas novedades respecto a burgos del once de la sdhuesca para medirse al tenerife a las horas blasco y valentín al banquillo ojalá sea un estreno prometedor en casa para los de ziganda
@Sdhuesca_en,"Aug 21, 2023","🗣 “We would like to be as reliable at home as last campaign”.

🎙 Ziganda, speaking ahead of first home match of the league against 
@CDTOfficialEN
.

➕ https://sdhuesca.es/en/news/zigandaaaaaa

#HuescaTenerife 🔵🔴
SD Huesca",we would like to be as reliable at home as last campaign ziganda speaking ahead of first home match of the league against huescatenerife
@SDHuesca,"Aug 21, 2023","📝 PREVIA | #HuescaTenerife

✔️ Últimos precedentes.
✔️ Los datos del rival.
✔️ Jugadores destacados.
✔️ Las palabras de Cuco Ziganda.

AQUÍ 👇
From sdhuesca.es
Aragón Deporte",previa huescatenerife últimos precedentes los datos del rival jugadores destacados las palabras de cuco ziganda aquí from sdhuescaes
@ardeportes,"Aug 21, 2023","🎥🎥 #SDHuesca || 
@Cristiansv_
 nos trae las novedades del Huesca en el primer partido en El Alcoraz:

➡️Tresaco está en la convocatoria de Ziganda.

➡️Aitor Sanz, baja para el Tenerife.
0:00 / 0:48
Radio Huesca",sdhuesca nos trae las novedades del huesca en el primer partido en el alcoraz tresaco está en la convocatoria de ziganda aitor sanz baja para el tenerife
@RadioHuesca,"Aug 19, 2023","Ziganda: ""Estamos con ganas de hacerlo bien y hacer un buen partido y sacarlo adelante"" 
@SDHuesca
 
@CDTOficial
 
https://cadenaser.com/aragon/2023/08/19/ziganda-estamos-con-ganas-de-hacerlo-bien-y-hacer-un-buen-partido-y-sacarlo-adelante-radio-huesca/ a través de 
@RadioHuesca
Heraldo Deportes",ziganda estamos con ganas de hacerlo bien y hacer un buen partido y sacarlo adelante a través de
@HeraldoDeportes,"Aug 19, 2023","Ziganda con “cosquilleo” ante el debut del Huesca en El Alcoraz http://heral.do/t2obs1
sportaragon.com",ziganda con cosquilleo ante el debut del huesca en el alcoraz
@sportaragon_com,"Aug 19, 2023","🗞️ Ziganda habla en la previa del partido de la #SD Huesca - Tenerife y se muestra más resultadista que nunca. ""¿Ambicioso? ¿Y donde estaré yo en octubre?"" 👇


Santos Alastuey",ziganda habla en la previa del partido de la sd huesca tenerife y se muestra más resultadista que nunca ambicioso y donde estaré yo en octubre
