Username,Date,Content
@OviedoBold,"Aug 15, 2022","Replying to 
@AnqueIotti
Pues Bolo parece el Ziganda de Hacendado ahora mismo.
Nacho Azparren"
@NachoAzparren,"Aug 15, 2022","Bolo, tras la derrota del Oviedo: “El ejemplo a seguir es la segunda parte” https://lne.es/real-oviedo/2022/08/15/bolo-ejemplo-seguir-segunda-parte-73588336.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share a través de 
@lanuevaespana
Real Oviedo"
@RealOviedo,"Aug 15, 2022","🎙 En directo Jon Pérez Bolo

📺 http://youtu.be/V0u2goXvy6E

#RealOviedoAndorra
#VamosOviedo 🔵⚪
youtube.com
Rueda de Prensa Jon Pérez Bolo J1 Real Oviedo - FC Andorra
🎥 SUBSCRIBE YOUTUBE: https://www.youtube.com/c/realoviedo📱 FOLLOW US FACEBOOK: https://www.facebook.com/RealOviedoINSTAGRAM: https://www.instagram.com/rea...
Delicuente Politico"
@mengui123,"Aug 15, 2022","En su primer partido en Oviedo bolo presenta una de sus principales características. Gol en el descuento.
Josin"
@Josin_37,"Aug 15, 2022","Real Oviedo - 0
Andorra - 1
Mal comienzo para los de Bolo.


laudino"
@laudino_s,"Aug 15, 2022","Muy buena imagen del Andorra. Pésima imagen del Oviedo. Mucho que mejorar e importante que Bolo encuentre la fórmula pronto sino se va a quedar sin tiempo. No veo a los mexicanos con mucha paciencia.
Sergio"
@SergioAlonso,"Aug 15, 2022","Vino bien el robo del Andorra para no decir que el Oviedo de Bolo juega peor que el Teverga.
SexoDP"
@SexoDP,"Aug 15, 2022","Ilusiona el Oviedo de Bolo y Enrich
Giovanni Roales 🫡"
@GiovanniRB_,"Aug 15, 2022","Real Oviedo 0-1 Andorra

Los pirenaicos asaltan el Carlos Tartiere y se llevan los 3 puntos en el minuto 95. Los locales terminaron con 10 con la expulsión de Sergi Enrich. Mal inicio del proyecto de Bolo en tierras asturianas...

#RealOviedoAndorra
Alvaro Cruz Santibáñez 🍿"
@AlvaroCruzS,"Aug 15, 2022","Qué capacidad tiene Marcelo Flores para romper líneas. Su giro es desequilibrante y tiene un guante en el pie para centrar. Enrich echó a perder los ajustes de Bolo con su expulsión y Oviedo pierde ante un divertidísimo Andorra.
Josepatches"
